time,step,mode,target6_0,target6_1,target6_2,target6_3,target6_4,target6_5,target7_0,target7_1,target7_2,target7_3,target7_4,target7_5,target7_6,action_norm,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,obs_tendon6_0,obs_tendon6_1,obs_tendon6_2,obs_tendon6_3,obs_tendon6_4,obs_tendon6_5,obs_thumb_abd,fb_source,q_ok,q_fail,q_angle_deg_0,q_angle_deg_1,q_angle_deg_2,q_angle_deg_3,q_angle_deg_4,q_angle_deg_5,dq_angle_deg_0,dq_angle_deg_1,dq_angle_deg_2,dq_angle_deg_3,dq_angle_deg_4,dq_angle_deg_5
1774772265.0020716,1145,rl,0.08996131271123886,0.07500000298023224,0.0827290341258049,0.07900000363588333,0.3237295150756836,0.2822856605052948,0.08996131271123886,0.07500000298023224,0.0827290341258049,0.07900000363588333,0.9950000047683716,0.03604216128587723,0.10410705953836441,0.8531090021133423,0.994473934173584,-1.0,0.10414788126945496,-0.9999995231628418,1.0,0.9925353527069092,0.9778714179992676,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1145,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.051384,1146,rl,0.08996132761240005,0.07500000298023224,0.08272981643676758,0.07900000363588333,0.3237295150756836,0.2822856307029724,0.08996132761240005,0.07500000298023224,0.08272981643676758,0.07900000363588333,0.9950000047683716,0.036042165011167526,0.10410705208778381,0.8531110882759094,0.994475781917572,-1.0,0.1042594239115715,-0.999999463558197,1.0,0.9925382733345032,0.9778696894645691,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1146,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.106469,1147,rl,0.08996132761240005,0.07500000298023224,0.08272984623908997,0.07900000363588333,0.3237295150756836,0.2822856307029724,0.08996132761240005,0.07500000298023224,0.08272984623908997,0.07900000363588333,0.9950000047683716,0.036042165011167526,0.10410705208778381,0.8531111478805542,0.994475781917572,-1.0,0.10426368564367294,-0.9999996423721313,1.0,0.9925384521484375,0.9778695702552795,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1147,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.154107,1148,rl,0.08996132761240005,0.07500000298023224,0.08272985368967056,0.07900000363588333,0.3237295150756836,0.2822856307029724,0.08996132761240005,0.07500000298023224,0.08272985368967056,0.07900000363588333,0.9950000047683716,0.036042165011167526,0.10410705208778381,0.8531111478805542,0.9944759011268616,-1.0,0.10426495969295502,-0.999999463558197,1.0,0.992538332939148,0.9778695702552795,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1148,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.2024884,1149,rl,0.08996117860078812,0.07500000298023224,0.082303486764431,0.07900001108646393,0.3237294554710388,0.28227654099464417,0.08996117860078812,0.07500000298023224,0.082303486764431,0.07900001108646393,0.9950000047683716,0.03604207932949066,0.10409566760063171,0.8520703911781311,0.9944549202919006,-1.0,0.04335452988743782,-0.9999994039535522,1.0,0.9924570322036743,0.9751594662666321,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1149,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772265.2512465,1150,rl,0.08996111154556274,0.07500000298023224,0.08270984143018723,0.07900000363588333,0.3237294554710388,0.28228580951690674,0.08996111154556274,0.07500000298023224,0.08270984143018723,0.07900000363588333,0.9950000047683716,0.036042097955942154,0.10410724580287933,0.853061854839325,0.994444727897644,-1.0,0.10140547901391983,-0.999999463558197,1.0,0.9924742579460144,0.9779157042503357,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1150,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.306374,1151,rl,0.08996117115020752,0.07500000298023224,0.08230271935462952,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230271935462952,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520693778991699,0.9944533109664917,-1.0,0.04324536398053169,-0.9999995827674866,1.0,0.9924541711807251,0.9751614928245544,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1151,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772265.3539371,1152,rl,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.8520484566688538,0.9944265484809875,-1.0,0.04060874134302139,-0.9999996423721313,1.0,0.9923944473266602,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1152,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772265.4016755,1153,rl,0.08996109664440155,0.07500000298023224,0.08270909637212753,0.07900001108646393,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270909637212753,0.07900001108646393,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598878860474,0.9944430589675903,-1.0,0.1012987568974495,-0.9999994039535522,1.0,0.9924713969230652,0.9779173731803894,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1153,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.450842,1154,rl,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520692586898804,0.9944531321525574,-1.0,0.04324095696210861,-0.9999995231628418,1.0,0.9924541711807251,0.975161612033844,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1154,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772265.5053425,1155,rl,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.8520484566688538,0.9944266080856323,-1.0,0.04060892015695572,-0.9999996423721313,1.0,0.9923943281173706,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1155,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772265.552906,1156,rl,0.0899609699845314,0.07500000298023224,0.08228356391191483,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228356391191483,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520475029945374,0.9944251179695129,-1.0,0.04050883278250694,-0.9999996423721313,1.0,0.9923917651176453,0.9752153754234314,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1156,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772265.601024,1157,rl,0.08996109664440155,0.07500000298023224,0.08270907402038574,0.07900001108646393,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270907402038574,0.07900001108646393,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598282814026,0.9944430589675903,-1.0,0.10129553079605103,-0.9999994039535522,1.0,0.9924713969230652,0.9779173135757446,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1157,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.6512945,1158,rl,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520692586898804,0.9944531321525574,-1.0,0.04324149340391159,-0.9999995231628418,1.0,0.9924541711807251,0.9751615524291992,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1158,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772265.7009733,1159,rl,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.8520484566688538,0.9944266080856323,-1.0,0.04060898348689079,-0.9999995231628418,1.0,0.9923943281173706,0.9752137064933777,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1159,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772265.7518768,1160,rl,0.08996109664440155,0.07500000298023224,0.08270908892154694,0.07900001108646393,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270908892154694,0.07900001108646393,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598282814026,0.9944431185722351,-1.0,0.10129857808351517,-0.9999994039535522,1.0,0.9924713969230652,0.9779172539710999,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1160,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.8019135,1161,rl,0.08996131271123886,0.07500000298023224,0.0827290415763855,0.07900000363588333,0.3237295150756836,0.2822856605052948,0.08996131271123886,0.07500000298023224,0.0827290415763855,0.07900000363588333,0.9950000047683716,0.03604216128587723,0.10410705953836441,0.8531090021133423,0.9944740533828735,-1.0,0.1041487604379654,-0.9999995231628418,1.0,0.992535412311554,0.9778714776039124,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1161,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.8514829,1162,rl,0.08996132761240005,0.07500000298023224,0.08272981643676758,0.07900000363588333,0.3237295150756836,0.2822856307029724,0.08996132761240005,0.07500000298023224,0.08272981643676758,0.07900000363588333,0.9950000047683716,0.036042165011167526,0.10410705208778381,0.8531110882759094,0.9944758415222168,-1.0,0.1042596623301506,-0.999999463558197,1.0,0.9925382137298584,0.9778697490692139,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1162,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.906182,1163,rl,0.08996132761240005,0.07500000298023224,0.08272984623908997,0.07900000363588333,0.3237295150756836,0.2822856307029724,0.08996132761240005,0.07500000298023224,0.08272984623908997,0.07900000363588333,0.9950000047683716,0.036042165011167526,0.10410705208778381,0.8531111478805542,0.9944758415222168,-1.0,0.10426338016986847,-0.9999995231628418,1.0,0.9925382733345032,0.9778695702552795,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1163,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772265.953623,1164,rl,0.08996117860078812,0.07500000298023224,0.082303486764431,0.07900001108646393,0.3237294554710388,0.28227654099464417,0.08996117860078812,0.07500000298023224,0.082303486764431,0.07900001108646393,0.9950000047683716,0.03604207932949066,0.10409566760063171,0.8520703911781311,0.9944549202919006,-1.0,0.043354470282793045,-0.9999994039535522,1.0,0.9924570322036743,0.9751595258712769,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1164,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772266.0022712,1165,rl,0.0899609848856926,0.07500000298023224,0.08228429406881332,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228429406881332,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.8520484566688538,0.9944266080856323,-1.0,0.040613263845443726,-0.9999996423721313,1.0,0.9923945069313049,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1165,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772266.0511394,1166,rl,0.08996109664440155,0.07500000298023224,0.08270908892154694,0.07900000363588333,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270908892154694,0.07900000363588333,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598282814026,0.9944430589675903,-1.0,0.10129835456609726,-0.9999995827674866,1.0,0.9924713969230652,0.9779171347618103,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1166,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772266.1062481,1167,rl,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520693182945251,0.9944531917572021,-1.0,0.04324095696210861,-0.9999995827674866,1.0,0.9924541711807251,0.975161612033844,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,1167,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
