time,x,y,z,vx,vy,vz,wx,wy,wz,contact,current_angle,mount_z,mount_roll,phase
3.500000000000000333e-02,1.445654867440955282e-01,-1.877121547351555397e-03,1.580593630250495540e-01,6.530162951668172866e+01,2.135421155285805739e+01,1.806245894861315833e+02,-5.431200094205244078e-01,1.812423749400539741e+00,1.356452084497100419e+00,0.000000000000000000e+00,6.379999999999979110e+01,1.997527601082000892e-01,-1.105089019568225250e+00,4.000000000000000000e+00
5.999999999999999084e-02,1.264824764710204830e-01,1.743108028664714856e-02,2.413840916170896245e-01,-5.742361966627635184e+01,4.215192852864203132e+01,2.582227512787040169e+01,-4.875136898350349579e-01,-1.260262951104653695e+00,5.695021200117886373e+00,0.000000000000000000e+00,6.409999999999979536e+01,1.981439961668217120e-01,-1.107629100601719152e+00,4.000000000000000000e+00
8.500000000000000611e-02,1.142946342251446312e-01,-1.407549349096919034e-02,3.800808716200367310e-01,-1.125773546583245022e+01,3.337677285430009988e+01,7.446580793835069301e+01,-4.875136898350349579e-01,-1.260262951104653251e+00,5.449771200117885073e+00,0.000000000000000000e+00,6.484999999999982379e+01,1.981848852322406762e-01,-1.102248527093566466e+00,4.000000000000000000e+00
1.100000000000000283e-01,1.021067919792687656e-01,-4.558206726858551883e-02,5.126464016229838050e-01,5.300033684257751077e+01,6.392559795769533082e+01,3.803653155292066401e+01,-4.875136898350353465e-01,-1.260262951104652807e+00,5.204521200117883772e+00,0.000000000000000000e+00,6.559999999999985221e+01,1.985555533476009438e-01,-1.096610790286914883e+00,4.000000000000000000e+00
1.350000000000000366e-01,8.991894973339291386e-02,-7.708864104620183344e-02,6.390806816259309020e-01,-1.129258760373001280e+01,1.010714224121969380e+02,-1.782443014640831791e+01,-4.875136898350346804e-01,-1.260262951104652585e+00,4.959271200117882472e+00,0.000000000000000000e+00,6.634999999999988063e+01,1.986891610173925071e-01,-1.094708521172941929e+00,4.000000000000000000e+00
1.600000000000000588e-01,7.773110748751707599e-02,-1.085952148238181619e-01,7.593837116288779665e-01,-3.900309687250107515e+01,7.766680191550872792e+01,8.099805426920909213e+01,-4.875136898350329040e-01,-1.260262951104653029e+00,4.714021200117881172e+00,0.000000000000000000e+00,6.709999999999990905e+01,1.986429427017289973e-01,-1.096210885529426582e+00,4.000000000000000000e+00
1.850000000000000810e-01,6.554326524164122425e-02,-1.401017886014344904e-01,8.735554916318249985e-01,4.336561960673994065e+01,1.301013602564851794e+02,2.124186999435561063e+01,-4.875136898350339587e-01,-1.260262951104653029e+00,4.468771200117879872e+00,0.000000000000000000e+00,6.784999999999993747e+01,1.985142670526507946e-01,-1.099474749965362763e+00,4.000000000000000000e+00
2.100000000000001033e-01,5.335542299576537251e-02,-1.716083623790507773e-01,9.815960216347719980e-01,-4.140942945770077444e+01,1.228408079834442646e+02,1.005787837944658349e+02,-4.875136898350343473e-01,-1.260262951104653251e+00,4.223521200117878571e+00,0.000000000000000000e+00,6.859999999999996589e+01,1.983535672418098028e-01,-1.102031761130306986e+00,4.000000000000000000e+00
2.350000000000001255e-01,4.116758074988952076e-02,-2.031149361566670641e-01,1.083505301637718743e+00,-2.827081706858989918e+01,1.923583547759127441e+02,2.310134514046142584e+01,-4.875136898350336256e-01,-1.260262951104653029e+00,3.978271200117877271e+00,0.000000000000000000e+00,6.934999999999999432e+01,1.982510834515544274e-01,-1.102302343843042154e+00,4.000000000000000000e+00
2.600000000000001199e-01,2.897973850401369678e-02,-2.346215099342833510e-01,1.179283331640665677e+00,3.295575743289161608e+01,2.275303637056754269e+02,4.980434883964677795e+01,-4.875136898350314607e-01,-1.260262951104652585e+00,3.733021200117878191e+00,0.000000000000000000e+00,7.010000000000002274e+01,1.982854315820795355e-01,-1.100713267413138796e+00,4.000000000000000000e+00
2.850000000000001421e-01,1.679189625813792136e-02,-2.661280837118996656e-01,1.268930111643612690e+00,3.291407311026847538e+01,2.736203498670947738e+02,6.863643222725167448e+01,-4.875136898350307391e-01,-1.260262951104652585e+00,3.487771200117878667e+00,0.000000000000000000e+00,7.085000000000005116e+01,1.984503466169012242e-01,-1.098056556936457095e+00,4.000000000000000000e+00
3.100000000000001643e-01,4.604054012262144210e-03,-2.976346574895159525e-01,1.352445641646559782e+00,-4.721326085079570589e+01,3.304590807627827758e+02,8.339552120342450792e+01,-4.875136898350300174e-01,-1.260262951104653473e+00,3.242521200117878255e+00,0.000000000000000000e+00,7.160000000000007958e+01,1.984923739887473892e-01,-1.097280261097515419e+00,4.000000000000000000e+00
3.350000000000001865e-01,-7.583788233613580898e-03,-3.291412312671322393e-01,1.429829921649506730e+00,1.918165121860403133e+01,3.575084258748060506e+02,2.154084896018281086e+02,-4.875136898350285741e-01,-1.260262951104652140e+00,2.997271200117878287e+00,0.000000000000000000e+00,7.235000000000010800e+01,1.984640221170048680e-01,-1.097901068749729481e+00,4.000000000000000000e+00
3.600000000000002087e-01,-1.977163047948934244e-02,-3.606478050447485262e-01,1.501082951652453756e+00,-6.220615543028027616e+01,4.382207476531871180e+02,2.497583596230845160e+02,-4.875136898350300174e-01,-1.260262951104651918e+00,2.752021200117877875e+00,0.000000000000000000e+00,7.310000000000013642e+01,1.984080392005131976e-01,-1.099145468891521427e+00,4.000000000000000000e+00
3.850000000000002309e-01,-3.195947272536509010e-02,-3.921543788223648130e-01,1.566204731655400639e+00,3.351313209297758533e+01,5.394270996977961659e+02,3.014416160208888300e+02,-4.875136898350271863e-01,-1.260262951104652140e+00,2.506771200117877463e+00,0.000000000000000000e+00,7.385000000000016485e+01,1.983560108745091310e-01,-1.100043946938439099e+00,4.000000000000000000e+00
4.100000000000002531e-01,-4.414731497124074755e-02,-4.236609525999810999e-01,1.625195261658347601e+00,-1.279343720606732546e+02,6.680392871140562647e+02,3.256637853129724931e+02,-4.875136898350257431e-01,-1.260262951104650364e+00,2.261521200117876607e+00,0.000000000000000000e+00,7.460000000000019327e+01,1.983346380813395538e-01,-1.100087550304808648e+00,4.000000000000000000e+00
4.350000000000002753e-01,-5.633515721711637031e-02,-4.551675263775973868e-01,1.678054541661294419e+00,6.405791754755217937e+01,7.806878447162714565e+02,4.814366828279636934e+02,-4.875136898350229120e-01,-1.260262951104650142e+00,2.016271200117876194e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983499176790889940e-01,-1.099513852601966324e+00,4.000000000000000000e+00
4.600000000000002975e-01,-6.852299946299189592e-02,-4.866741001552136736e-01,1.724782571664241315e+00,1.387399886314322259e+02,8.453059269654363561e+02,7.236508002828737744e+02,-4.875136898350214687e-01,-1.260262951104647478e+00,1.771021200117876671e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983820866879486278e-01,-1.098820859216632195e+00,4.000000000000000000e+00
4.850000000000003197e-01,-8.071084170886753950e-02,-5.181806739328298494e-01,1.765379351667188290e+00,-1.280305816609415615e+03,4.460206474339624947e+02,1.822193616294824778e+02,-4.875136898350256875e-01,-1.260262951104645479e+00,1.525771200117879367e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.984079824710033024e-01,-1.098399379066280712e+00,4.000000000000000000e+00
5.100000000000003419e-01,-9.289868395474314144e-02,-5.496872477104458588e-01,1.799844881670135344e+00,-1.610805720858605582e+03,1.734947564122252857e+02,4.011461022640264105e+02,-4.875136898350193038e-01,-1.260262951104642593e+00,1.280521200117880509e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.984077173778365233e-01,-1.098421546872610621e+00,4.000000000000000000e+00
5.350000000000003642e-01,-1.050865262006185630e-01,-5.811938214880618681e-01,1.828179161673082254e+00,-1.846559082190150548e+03,-2.069658266596216265e+02,8.337610219823135367e+02,-4.875136898350178605e-01,-1.260262951104646811e+00,1.035271200117878765e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.984006236638236331e-01,-1.098606337698408542e+00,4.000000000000000000e+00
5.600000000000003864e-01,-1.172743684464939845e-01,-6.127003952656778774e-01,1.850382191676029464e+00,-2.384230420163050894e+03,-6.701951775125754693e+02,2.072438507707709334e+02,-4.875136898350164172e-01,-1.260262951104650142e+00,7.900212001178856802e-01,0.000000000000000000e+00,7.500000000000000000e+01,1.983905622362081289e-01,-1.098845463397145172e+00,4.000000000000000000e+00
5.850000000000004086e-01,-1.294622106923693783e-01,-6.442069690432938867e-01,1.866453971678976753e+00,-2.638608598843763502e+03,-1.151726462103427139e+03,-9.540088234796273809e+02,-4.875136898350134196e-01,-1.260262951104647255e+00,5.447712001178884877e-01,0.000000000000000000e+00,7.500000000000000000e+01,1.983786174844904548e-01,-1.099040531683731281e+00,4.000000000000000000e+00
6.100000000000004308e-01,-1.416500529382447582e-01,-6.757135428209098960e-01,1.876394501681924121e+00,-2.656537057878327232e+03,-1.069198902989968701e+03,-2.345268355055839947e+03,-4.875136898350176939e-01,-1.260262951104645923e+00,2.995212001179012873e-01,0.000000000000000000e+00,7.500000000000000000e+01,1.983732112071681097e-01,-1.099091183275634043e+00,4.000000000000000000e+00
6.350000000000004530e-01,-1.538378951841202491e-01,-7.072201165985259053e-01,1.880203781684871567e+00,-2.663124854077361306e+03,1.407727207956910206e+03,-3.366379106577997845e+03,-4.875136898350205250e-01,-1.260262951104647255e+00,5.427120011789698245e-02,0.000000000000000000e+00,7.500000000000000000e+01,1.983693939553926311e-01,-1.099103765041025360e+00,4.000000000000000000e+00
6.600000000000004752e-01,-1.660257374299959898e-01,-7.387266903761419146e-01,1.877881811687819091e+00,3.459244424955978303e+01,-1.707702105117849896e+03,-5.241925011045355859e+03,-4.875136898350403425e-01,-1.260262951104644591e+00,-1.909787998820980659e-01,0.000000000000000000e+00,7.500000000000000000e+01,1.983669415583816098e-01,-1.099103662815916760e+00,4.000000000000000000e+00
6.850000000000004974e-01,-1.782135796758717861e-01,-7.702332641537579239e-01,1.869428591690766694e+00,4.053312269803121126e+03,-4.657916315638374840e+02,-5.350513288420665958e+03,-4.875136898350289627e-01,-1.260262951104648810e+00,-4.362287998820970625e-01,0.000000000000000000e+00,7.500000000000000000e+01,1.983657915430367125e-01,-1.099099935603796041e+00,4.000000000000000000e+00
7.100000000000005196e-01,-1.904014219217478876e-01,-8.017398379313744883e-01,1.854844121693713932e+00,6.548269276273436844e+03,2.462324203970226336e+03,-4.300577689446809927e+03,-4.875136898350460046e-01,-1.260262951104657470e+00,-6.814787998821212334e-01,0.000000000000000000e+00,7.500000000000000000e+01,1.983663628230616649e-01,-1.099087652951590499e+00,4.000000000000000000e+00
7.350000000000005418e-01,-2.025892641676236283e-01,-8.332464117089909417e-01,1.834128401696661026e+00,5.782518217342741309e+02,3.228090981905048466e+03,-9.470862027749006302e+03,-4.875136898350005410e-01,-1.260262951104645923e+00,-9.267287998821098771e-01,0.000000000000000000e+00,7.500000000000000000e+01,1.983659422537586148e-01,-1.099087709210101238e+00,4.000000000000000000e+00
7.600000000000005640e-01,-2.147771064134986474e-01,-8.647529854866070620e-01,1.807281431699607976e+00,-7.480320493225038263e+03,2.830964457008386944e+03,-9.255271741347898569e+03,-4.875136898350119208e-01,-1.260262951104639706e+00,-1.171978799882117839e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983654367298016974e-01,-1.099088791033135282e+00,4.000000000000000000e+00
7.850000000000005862e-01,-2.269649486593745824e-01,-8.962595592642228493e-01,1.774303211702555449e+00,-1.198417746167151381e+04,-1.986338963089542858e+03,-8.678548056820302008e+03,-4.875136898350403425e-01,-1.260262951104650808e+00,-1.417228799882093826e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983649167037864758e-01,-1.099090084546348711e+00,4.000000000000000000e+00
8.100000000000006084e-01,-2.391527909052512391e-01,-9.277661330418396357e-01,1.735193741705503445e+00,-1.383939277009622128e+04,4.447832927655432286e+03,-1.098582116062267414e+04,-4.875136898350818093e-01,-1.260262951104707652e+00,-1.662478799882035840e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983643850175660917e-01,-1.099091558090716347e+00,4.000000000000000000e+00
8.350000000000006306e-01,-2.513406331511273128e-01,-9.592727068194573103e-01,1.689953021708451297e+00,-2.124932632620100776e+04,-6.853475114080156345e+02,6.521890813186145351e+03,-4.875136898350334591e-01,-1.260262951104696549e+00,-1.907728799882102644e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983638417856370961e-01,-1.099093210312994229e+00,4.000000000000000000e+00
8.600000000000006528e-01,-2.635284753970033589e-01,-9.907792805970750960e-01,1.638581051711398784e+00,-2.025107590399429682e+04,1.272455900139211008e+04,1.283089055284728965e+04,-4.875136898350382331e-01,-1.260262951104742069e+00,-2.152978799882112604e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983632870365008571e-01,-1.099095039996432988e+00,4.000000000000000000e+00
8.850000000000006750e-01,-2.757163176428795159e-01,-1.022285854374696878e+00,1.581077831714344795e+00,-2.446852720595690334e+04,1.498463441403428260e+04,1.655449462609038164e+04,-4.875136898350595493e-01,-1.260262951104878626e+00,-2.398228799882167639e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983627208347902571e-01,-1.099097045261227645e+00,4.000000000000000000e+00
9.100000000000006972e-01,-2.879041598887560061e-01,-1.053792428152319660e+00,1.517443361717289330e+00,-2.254803819706570357e+04,2.924002486801554915e+04,1.646567544179236575e+04,-4.875136898349800019e-01,-1.260262951104832885e+00,-2.643478799882223118e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983621432646201221e-01,-1.099099224054398194e+00,4.000000000000000000e+00
9.350000000000007194e-01,-3.000920021346306088e-01,-1.085299001929941554e+00,1.447677641720234609e+00,-4.571480460820512235e+04,1.224032140054562115e+04,1.396647000138238400e+04,-4.875136898349800019e-01,-1.260262951104787366e+00,-2.888728799882142262e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983615544115846507e-01,-1.099101574399682368e+00,4.000000000000000000e+00
9.600000000000007416e-01,-3.122798443805057111e-01,-1.116805575707557896e+00,1.371780671723179301e+00,-5.985106643657833774e+04,-4.432305272622870689e+03,-4.992523883213250883e+03,-4.875136898349742842e-01,-1.260262951104241802e+00,-3.133978799882266131e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983609543580147350e-01,-1.099104094415742860e+00,4.000000000000000000e+00
9.850000000000007638e-01,-3.244676866263793147e-01,-1.148312149485167133e+00,1.289752451726124072e+00,-3.088509904365557668e+04,5.006582572486267600e+04,-4.406593276501084620e+04,-4.875136898347127712e-01,-1.260262951104423657e+00,-3.379228799882162626e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983603431855072430e-01,-1.099106782265597992e+00,4.000000000000000000e+00
1.010000000000000453e+00,-3.366555288722567485e-01,-1.179818723262776814e+00,1.201592981729076248e+00,-7.551260009107674705e+04,4.761349789382718154e+04,-8.827408121860044048e+03,-4.875136898351675185e-01,-1.260262951104241580e+00,-3.624478799881786450e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983597209780506021e-01,-1.099109636125507716e+00,4.000000000000000000e+00
1.034999999999999920e+00,-3.488433711181286867e-01,-1.211325297040390492e+00,1.107302261732033388e+00,-9.394336770487128524e+04,5.216995287645154167e+04,2.097032574481336997e+04,-4.875136898346217884e-01,-1.260262951104605289e+00,-3.869728799881546166e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983590878234426647e-01,-1.099112654182666571e+00,4.000000000000000000e+00
1.059999999999999387e+00,-3.610312133639911325e-01,-1.242831870817996842e+00,1.006880291734999266e+00,-9.641595223822734260e+04,6.298043050349457917e+04,6.776965863436352811e+04,-4.875136898341557168e-01,-1.260262951103877871e+00,-4.114978799881397364e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983584438134875783e-01,-1.099115834643427547e+00,4.000000000000000000e+00
1.084999999999998854e+00,-3.732190556098514134e-01,-1.274338444595582986e+00,9.003270717379642241e-01,-9.164133334813428519e+04,1.313594349283755000e+05,3.071523298291171159e+04,-4.875136898344285541e-01,-1.260262951103514162e+00,-4.360228799881340045e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983577890439301716e-01,-1.099119175738605181e+00,4.000000000000000000e+00
1.109999999999998321e+00,-3.854068978556993152e-01,-1.305845018373201771e+00,7.876426017409388081e-01,-1.937611269287944597e+05,3.540756274022130674e+04,2.865368594607655541e+04,-4.875136898337009694e-01,-1.260262951105696860e+00,-4.605478799880737384e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983571236145830197e-01,-1.099122675723061882e+00,4.000000000000000000e+00
1.134999999999997788e+00,-3.975947401015468285e-01,-1.337351592150866075e+00,6.688268817439330105e-01,-1.851578104947904940e+05,7.140399974689794180e+04,1.401153727665212064e+05,-4.875136898336099311e-01,-1.260262951107152141e+00,-4.850728799879952646e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983564476296595658e-01,-1.099126332871904754e+00,4.000000000000000000e+00
1.159999999999997256e+00,-4.097825823474061657e-01,-1.368858165928537707e+00,5.438799117469450550e-01,-2.280026994874810916e+05,1.852277359967696248e+05,4.014743376438655832e+04,-4.875136898345194814e-01,-1.260262951107152141e+00,-5.095978799879531174e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983557611981917324e-01,-1.099130145475757825e+00,4.000000000000000000e+00
1.184999999999996723e+00,-4.219704245932909825e-01,-1.400364739706276618e+00,4.128016917499613414e-01,-1.520372369785549527e+05,2.958278813863436226e+05,1.425270187930690008e+05,-4.875136898345194814e-01,-1.260262951109698992e+00,-5.341228799879473854e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983550644344540259e-01,-1.099134111836108874e+00,4.000000000000000000e+00
1.209999999999996190e+00,-4.341582668391175681e-01,-1.431871313484004427e+00,2.755922217529643836e-01,-3.466761034901427338e+05,2.659517376349465339e+05,6.431021462131376029e+04,-4.875136898330643120e-01,-1.260262951106788432e+00,-5.586478799880144841e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983543574583792879e-01,-1.099138230260751969e+00,4.000000000000000000e+00
1.234999999999995657e+00,-4.463461090849296098e-01,-1.463377887261710919e+00,1.322515017559598438e-01,-4.821537925827170839e+05,2.254184870169068454e+05,-8.518887691783488845e+04,-4.875136898316091427e-01,-1.260262951108243712e+00,-5.831728799880814940e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983536403959791083e-01,-1.099142499059079681e+00,4.000000000000000000e+00
1.259999999999995124e+00,-4.585339513307034043e-01,-1.494884461039315271e+00,-1.722046824113242572e-02,-6.475465305137626128e+05,4.486757986865859129e+04,1.070364020723313879e+05,-4.875136898305177380e-01,-1.260262951102423035e+00,-6.076978799884395599e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983529133797824195e-01,-1.099146916537098395e+00,4.000000000000000000e+00
1.284999999999994591e+00,-4.707217935764395067e-01,-1.526391034816744652e+00,-1.728236882382487571e-01,-3.255809916399733629e+05,7.339113539554341696e+05,-6.350239945871625423e+03,-4.875136898273345065e-01,-1.260262951093691797e+00,-6.322228799885066586e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983521765492966826e-01,-1.099151480992154983e+00,4.000000000000000000e+00
1.000000000000000021e-02,1.499999999999999944e-01,-2.000000000000000042e-02,1.447547499999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.905000000000000332e-02,0.000000000000000000e+00,7.500000000000000000e+01,2.014335434409481318e-01,-1.109097445405824667e+00,4.000000000000000000e+00
3.500000000000000333e-02,1.442897863529489788e-01,-1.842270764561074192e-03,1.579013705631920061e-01,6.904721931984202854e+01,2.303898690925965553e+01,1.942383256252242916e+02,-5.706900485351783514e-01,1.815908827679587612e+00,1.340652838311348294e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.995468031764481842e-01,-1.105644248542055674e+00,4.000000000000000000e+00
5.999999999999999084e-02,1.186512140360439505e-01,-1.800268442112028244e-03,2.433143002520165021e-01,2.607920056059696208e+02,3.516788064261731250e+01,1.752398907849388365e+01,-1.121102544890778985e+00,-1.504971172264175650e+00,4.139725320210030368e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.980582123934892247e-01,-1.107143516937176386e+00,4.000000000000000000e+00
8.500000000000000611e-02,9.062365041377448693e-02,-3.942454774871640560e-02,3.431286832572673084e-01,5.446434337620161159e+02,4.767137164033874797e+02,3.832349776336837976e+02,-1.121102544890779873e+00,-1.504971172264174317e+00,3.894475320210031732e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.982541051934110787e-01,-1.100614780293026174e+00,4.000000000000000000e+00
1.100000000000000283e-01,6.259608679150488464e-02,-7.704882705532077602e-02,4.368118162625181933e-01,2.858237478807174284e+03,2.314267110949504058e+03,6.231885855986231036e+03,-1.121102544890792085e+00,-1.504971172264174317e+00,3.649225320210037538e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.986187820345668154e-01,-1.094965916596968292e+00,4.000000000000000000e+00
1.350000000000000366e-01,3.456852316923485907e-02,-1.146731063619262775e-01,5.243636992677689346e-01,-6.121556626135500119e+04,1.207895472315223014e+04,-2.456527963870208987e+04,-1.121102544890899777e+00,-1.504971172264162771e+00,3.403975320210005151e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.987185330274129635e-01,-1.093430267529258648e+00,4.000000000000000000e+00
1.600000000000000588e-01,6.540959546953772040e-03,-1.522973856685201355e-01,6.057843322730241953e-01,2.866375653273088392e+05,2.709919752151460852e+05,4.806438507968491758e+05,-1.121102544891425357e+00,-1.504971172263571688e+00,3.158725320210336029e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.986489424489165656e-01,-1.095300873662073959e+00,4.000000000000000000e+00
1.850000000000000810e-01,-2.148660407531731084e-02,-1.899216649751676034e-01,6.810737152782447845e-01,2.590715855532831512e+06,-9.661688753573114518e+05,5.059206073127605952e+06,-1.121102544889970298e+00,-1.504971172272302704e+00,2.913475320211031061e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.985153763804207161e-01,-1.098804562761365622e+00,4.000000000000000000e+00
5.000000000000000104e-03,1.499999999999999944e-01,-2.000000000000000042e-02,1.449999999999999900e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+01,-6.329780438998638568e-04,-4.056606661589928385e-04,4.000000000000000000e+00
3.000000000000000236e-02,1.471432365956248656e-01,-1.092181490295901329e-02,1.511981063716352769e-01,3.221318177969956764e+01,2.175099450639277165e+01,2.003019542463710536e+02,-5.706900485351776853e-01,1.815908827679587612e+00,1.389702838311348332e+00,0.000000000000000000e+00,7.500000000000000000e+01,2.000045444242900816e-01,-1.104585516407631918e+00,4.000000000000000000e+00
5.499999999999999334e-02,1.242567267604978432e-01,5.724587419208850524e-03,2.226156736509663503e-01,2.512057770809316253e+02,-2.416190506517046188e+01,4.118679807612043930e+01,-1.121102544890778985e+00,-1.504971172264175650e+00,4.188775320210030628e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.982339278157322360e-01,-1.107545776433511264e+00,4.000000000000000000e+00
8.000000000000000167e-02,9.622916313822837964e-02,-3.189969188739553291e-02,3.236563066562171409e-01,3.383342893383626233e+02,-8.299016069263461759e+01,4.367068706402184830e+02,-1.121102544890778763e+00,-1.504971172264174317e+00,3.943525320210030660e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.981065582513742707e-01,-1.102625704342814261e+00,4.000000000000000000e+00
1.050000000000000239e-01,6.820159951595884673e-02,-6.952397119399990333e-02,4.185656896614680100e-01,8.720117045427825815e+02,-2.326741772728617434e+03,3.917618184112992367e+03,-1.121102544890783648e+00,-1.504971172264174317e+00,3.698275320210037354e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.985701390194694882e-01,-1.095755992450217819e+00,4.000000000000000000e+00
1.300000000000000322e-01,4.017403589368935546e-02,-1.071482505006054603e-01,5.073438226667189577e-01,-2.606030325486108632e+04,-2.550085841034707119e+04,-2.270869190443430125e+04,-1.121102544890717922e+00,-1.504971172264253809e+00,3.453025320210027616e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.987169229980675356e-01,-1.093417362941448756e+00,4.000000000000000000e+00
1.550000000000000544e-01,1.214647227141089914e-02,-1.447725298072022881e-01,5.899907056719725373e-01,-1.101236428027731890e+05,2.435869869362543250e+04,3.819888020340755465e+05,-1.121102544891425357e+00,-1.504971172263617207e+00,3.207775320210324299e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.986695545565005105e-01,-1.094729609522535618e+00,4.000000000000000000e+00
1.800000000000000766e-01,-1.588109135086746004e-02,-1.823968091138060965e-01,6.665063386771896692e-01,2.899708723155756015e+06,1.695632697351333685e+06,1.534884770715228515e+06,-1.121102544889970298e+00,-1.504971172266482027e+00,2.962525320206653934e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.985477155732570387e-01,-1.098069237003034049e+00,4.000000000000000000e+00
2.050000000000000988e-01,-4.390865497276746909e-02,-2.200210884199879369e-01,7.368907216827133011e-01,9.444295525072237477e+06,-2.941539031110893935e+07,-1.477376708879320137e+07,-1.121102544837583315e+00,-1.504971172211184482e+00,2.717275320240181369e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.983831982991562104e-01,-1.101119943800296985e+00,4.000000000000000000e+00
2.500000000000000139e-02,1.499966868383007523e-01,-2.000135904135695239e-02,1.442495921800785452e-01,-4.230728318038309843e-02,3.942090259018169417e-03,-9.675474764063596994e-04,1.854467203622625973e-04,2.094517128034790836e-03,-2.621666267139753648e-02,2.146142342585196445e+02,7.500000000000000000e+01,2.016783060538193395e-01,-1.216593999817299210e+00,4.000000000000000000e+00
4.999999999999999584e-02,1.298622394849517359e-01,1.324944328052972929e-02,2.016717970499161960e-01,1.036626824804945954e+02,3.447361053933831698e+01,4.724013902635329387e+00,-1.259544401580426243e+00,6.002733255462167072e-02,4.492763778961688992e+00,6.366638152770320858e+01,7.500000000000000000e+01,1.984238296480014818e-01,-1.133134071046761893e+00,4.000000000000000000e+00
7.499999999999999722e-02,1.018346758626822723e-01,-2.437483602607466368e-02,3.039386800551669987e-01,9.377554799869140822e+01,1.971418107557485087e+02,3.423942697303135674e+02,-1.121102544890778763e+00,-1.504971172264174983e+00,3.992575320210030476e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.978915641237192768e-01,-1.105417222995758841e+00,4.000000000000000000e+00
1.000000000000000194e-01,7.380711224041276719e-02,-6.199911533267903757e-02,4.000743130604177966e-01,2.598237833801636498e+03,-6.262885120313326297e+02,1.313238520541028720e+03,-1.121102544890780761e+00,-1.504971172264174317e+00,3.747325320210037169e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.985135743306460643e-01,-1.096679354376953741e+00,4.000000000000000000e+00
1.250000000000000278e-01,4.577954861814294285e-02,-9.962339463928418515e-02,4.900786960656688396e-01,3.158960180371009756e+03,-1.041266603775029762e+04,-2.527293031270941719e+04,-1.121102544890808961e+00,-1.504971172264242485e+00,3.502075320210038534e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.987067621448197485e-01,-1.093558602149348413e+00,4.000000000000000000e+00
1.500000000000000500e-01,1.775198499586802536e-02,-1.372476739458841910e-01,5.739518290709209047e-01,-1.708550503987261909e+05,-1.378978400490753411e+05,1.299389566422045900e+05,-1.121102544891425357e+00,-1.504971172263617207e+00,3.256825320210130936e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.986876858798226342e-01,-1.094243217017478065e+00,4.000000000000000000e+00
1.750000000000000722e-01,-1.027557862641760925e-02,-1.748719532524736775e-01,6.516937120761564506e-01,7.290386603833945701e+05,2.241027687990757637e+06,-2.068393678466600541e+05,-1.121102544889970298e+00,-1.504971172263571688e+00,3.011575320208097484e+00,0.000000000000000000e+00,7.500000000000000000e+01,1.985758541377097841e-01,-1.097345584173431643e+00,4.000000000000000000e+00
